date_added,property_type,price,location,city,latitude,longitude,baths,bedrooms,purpose,Area Type,Area Size,JS Bank,Askari Bank,Faisal Bank, Meezan Bank, Bank Al Habib Limited, Silk Bank, Bank Of Punjab, Sector B Park, Sector F Park, Rafi Park,Lakeview Children's Park, Eden Park,Overseas Park,Al-Shifa Clinic,Nazeer Begum Memorial Hospital,Modern Clinic Complex, Bahria International Hospital, B3 Healthcare Clinic, Begum Akhtar Memorial Hospital, Future World School and College, Dar e Arqam School Phase 8 Campus Bahria Town, Air foundation School System phase 8,Dr. Abdul-Qadeer Khan School and College, The Spirit School Bahria Town Campus,The Smart School Bahria Town campus
6/27/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/30/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/28/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/2/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/4/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/12/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/18/2019,House,10000000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10300000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10300000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10400000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10400000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
1/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
1/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
1/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
3/6/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
3/6/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/6/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
4/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/2/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/6/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/28/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/28/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,2,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
5/5/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,5,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/6/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,5,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/30/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/4/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/13/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/20/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/28/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/27/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
6/28/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/1/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/2/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/2/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/2/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,3,3,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
7/3/2019,House,10500000,Bahria Town Rawalpindi,Rawalpindi,33.49,73.07,4,4,For Sale,Marla,5,3.82,3.82,2.78,1.11,3,2.78,3.82,0,3.87,3.87,2.16,3,1.45,0,3.87,1.45,2.78,3,10.26,0,3,2.78,1.85,3,1.45
